Customer ID,Count,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,City,Zip Code,Latitude,Longitude,Population,Median Household Income,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Satisfaction Score,Churn Value,Churn Score,CLTV,Churn Category,Churn Reason
5968-HYJRZ,1,Male,28,1,0,1,1,2,Kerman,93630,36.727418,-120.123526,14062,42303.0,1,3,47,Offer B,1,15.68,1,0,None,0,0,0,0,0,0,0,0,0,Two Year,0,Credit Card,24.55,1160.45,0.0,0,736.96,1897.41,4,0,78,3629,,
2650-GYRYL,1,Male,25,1,0,1,1,1,Kerman,93630,36.727418,-120.123526,14062,42303.0,1,6,33,None,1,5.86,0,0,None,0,0,0,0,0,0,0,0,0,One Year,1,Bank Withdrawal,19.45,600.25,0.0,0,193.38000000000002,793.63,5,0,66,3470,,
0716-BQNDX,1,Male,77,0,1,0,0,0,Madera,93637,36.902954,-120.194274,28434,49121.0,0,0,57,None,1,2.21,1,1,Fiber Optic,11,1,0,0,1,0,1,1,1,Two Year,0,Bank Withdrawal,93.75,5625.55,0.0,0,125.97,5751.52,3,0,75,4276,,
4289-DTDKW,1,Male,54,0,0,1,0,0,Madera,93637,36.902954,-120.194274,28434,49121.0,1,1,40,Offer B,1,22.56,1,1,Cable,4,0,1,0,0,1,1,1,1,Month-to-Month,1,Bank Withdrawal,101.3,4113.1,0.0,0,902.4,5015.5,1,1,70,2576,Competitor,Competitor had better devices
2230-XTUWL,1,Female,20,1,0,1,1,2,Madera,93637,36.902954,-120.194274,28434,49121.0,1,3,48,Offer B,1,13.26,0,0,None,0,0,0,0,0,0,0,0,0,Two Year,0,Credit Card,19.55,883.35,0.0,0,636.48,1519.83,5,0,68,5461,,
6627-CFOSN,1,Female,54,0,0,0,0,0,Madera,93637,36.902954,-120.194274,28434,49121.0,0,0,59,Offer B,1,39.42,1,1,Fiber Optic,12,1,1,1,0,0,1,1,0,Month-to-Month,1,Bank Withdrawal,99.45,5623.7,0.0,30,2325.78,7979.48,3,0,51,5247,,
1162-ECVII,1,Male,66,0,1,1,0,0,Fresno,93704,36.799648,-119.801247,26580,48461.0,1,1,72,Offer A,1,18.74,1,1,Fiber Optic,14,0,1,1,1,1,1,1,0,Two Year,1,Bank Withdrawal,109.75,7932.5,0.0,140,1349.28,9421.78,4,0,53,4265,,
6092-QZVPP,1,Male,27,1,0,0,0,0,Fresno,93704,36.799648,-119.801247,26580,48461.0,0,0,36,Offer C,1,42.51,0,1,Cable,52,1,0,1,1,1,1,1,0,Month-to-Month,1,Credit Card,79.2,2854.95,0.0,40,1530.36,4425.3099999999995,3,0,53,4830,,
7641-TQFHN,1,Male,21,1,0,0,1,1,Fresno,93704,36.799648,-119.801247,26580,48461.0,0,0,39,Offer C,1,14.72,1,1,Fiber Optic,85,0,0,0,1,1,1,1,1,Two Year,0,Credit Card,100.55,3895.35,0.0,0,574.08,4469.43,3,0,71,3124,,
2969-VAPYH,1,Female,28,1,0,0,0,0,Fresno,93704,36.799648,-119.801247,26580,48461.0,0,0,67,Offer A,1,35.99,0,1,DSL,73,1,1,0,1,0,0,0,1,One Year,0,Credit Card,60.5,3870.0,0.0,0,2411.33,6281.33,3,0,48,4363,,
8695-ARGXZ,1,Male,66,0,1,1,0,0,Fresno,93722,36.78979,-119.929894,60889,54381.0,1,1,34,None,1,2.07,1,1,Fiber Optic,16,0,0,0,0,0,0,0,1,Month-to-Month,1,Bank Withdrawal,75.55,2425.4,0.0,0,70.38,2495.78,5,0,22,5381,,
6559-ILWKJ,1,Male,44,0,0,1,0,0,Fresno,93722,36.78979,-119.929894,60889,54381.0,1,1,71,None,0,0.0,0,1,Cable,25,0,1,0,0,1,1,1,0,Two Year,0,Bank Withdrawal,49.35,3515.25,0.0,100,0.0,3615.25,1,1,95,4879,Dissatisfaction,Product dissatisfaction
0422-OHQHQ,1,Female,23,1,0,1,0,0,Fresno,93722,36.78979,-119.929894,60889,54381.0,1,7,15,None,1,34.63,0,0,None,0,0,0,0,0,0,0,0,0,One Year,0,Credit Card,20.55,295.95,0.0,0,519.45,815.4000000000001,5,0,22,3009,,
5702-SKUOB,1,Female,34,0,0,1,0,0,Fresno,93722,36.78979,-119.929894,60889,54381.0,1,1,4,None,1,29.14,0,0,None,0,0,0,0,0,0,0,0,0,Month-to-Month,0,Credit Card,19.6,93.45,0.0,0,116.56,210.01,4,0,66,4580,,
1697-NVVGY,1,Male,71,0,1,1,0,0,Fresno,93728,36.757345,-119.818274,16346,32658.0,1,1,19,None,1,30.44,0,1,DSL,26,1,0,1,0,1,0,0,1,Month-to-Month,0,Bank Withdrawal,66.4,1286.05,0.0,0,578.36,1864.4099999999999,4,0,22,4533,,
7408-OFWXJ,1,Female,23,1,0,1,0,0,Fresno,93728,36.757345,-119.818274,16346,32658.0,1,3,72,None,1,44.92,1,1,DSL,69,1,1,1,1,1,1,1,1,Two Year,0,Credit Card,89.8,6510.45,0.0,0,3234.2400000000002,9744.69,3,0,66,5762,,
6585-WCEWR,1,Male,24,1,0,1,1,1,Fresno,93728,36.757345,-119.818274,16346,32658.0,1,1,72,None,1,22.78,0,0,None,0,0,0,0,0,0,0,0,0,Two Year,0,Bank Withdrawal,20.35,1354.4,0.0,0,1640.16,2994.5600000000004,3,0,41,4949,,
5214-CHIWJ,1,Male,44,0,0,0,0,0,Fresno,93728,36.757345,-119.818274,16346,32658.0,0,0,27,None,1,21.66,0,0,None,0,0,0,0,0,0,0,0,0,One Year,0,Credit Card,20.3,595.05,0.0,0,584.82,1179.87,5,0,71,3159,,
9112-WSNPU,1,Female,65,0,1,0,0,0,Monterey,93940,36.362741,-121.869685,32857,67716.0,0,0,35,None,1,16.91,0,1,Fiber Optic,30,0,0,0,0,0,0,0,1,Month-to-Month,0,Bank Withdrawal,70.55,2419.0,0.0,0,591.85,3010.85,4,0,45,5873,,
0979-MOZQI,1,Male,61,0,0,1,0,0,Monterey,93940,36.362741,-121.869685,32857,67716.0,1,6,62,None,0,0.0,0,1,Cable,4,0,0,0,1,1,0,0,1,Two Year,1,Bank Withdrawal,39.0,2337.45,0.0,0,0.0,2337.45,4,0,54,4987,,
0447-RXSGD,1,Male,39,0,0,0,0,0,Monterey,93940,36.362741,-121.869685,32857,67716.0,0,0,24,Offer C,1,25.68,1,1,Fiber Optic,6,0,1,0,0,1,1,1,1,Month-to-Month,1,Bank Withdrawal,99.65,2404.85,0.0,0,616.3199999999999,3021.17,3,0,47,5207,,
0906-QVPMS,1,Male,29,1,0,1,0,0,Monterey,93940,36.362741,-121.869685,32857,67716.0,1,4,72,Offer A,1,35.71,1,1,Fiber Optic,58,1,1,1,1,1,1,1,1,Two Year,0,Bank Withdrawal,115.15,8349.45,0.0,0,2571.12,10920.57,4,0,26,5398,,
4118-CEVPF,1,Female,74,0,1,0,0,0,Redwood City,94062,37.410567,-122.297152,25569,126557.0,0,0,35,None,1,32.92,1,1,Fiber Optic,22,1,1,1,1,1,1,1,0,One Year,1,Bank Withdrawal,110.8,3836.3,0.0,110,1152.2,5098.5,3,0,35,2125,,
4088-YLDSU,1,Male,21,1,0,1,0,0,Redwood City,94062,37.410567,-122.297152,25569,126557.0,1,1,55,Offer B,1,10.61,1,1,Fiber Optic,76,0,0,1,1,1,1,1,1,One Year,1,Bank Withdrawal,104.15,5743.05,0.0,0,583.55,6326.6,1,1,86,4369,Competitor,Competitor had better devices
0730-KOAVE,1,Male,53,0,0,0,0,0,Redwood City,94062,37.410567,-122.297152,25569,126557.0,0,0,30,Offer C,1,41.66,1,1,Fiber Optic,28,1,1,0,0,0,1,1,1,Month-to-Month,1,Credit Card,94.3,2679.7,0.0,0,1249.8,3929.5,3,0,75,4219,,
7963-SHNDT,1,Female,63,0,0,0,0,0,Redwood City,94062,37.410567,-122.297152,25569,126557.0,0,0,52,None,0,0.0,0,1,DSL,7,1,1,0,1,0,0,0,0,Two Year,0,Credit Card,39.1,1982.1,0.0,130,0.0,2112.1,3,0,52,4247,,
1635-NZATJ,1,Male,80,0,1,1,0,0,Alameda,94501,37.774633,-122.274434,58555,70935.0,1,3,71,Offer A,1,37.25,1,0,None,0,0,0,0,0,0,0,0,0,Two Year,0,Credit Card,25.45,1789.65,0.0,0,2644.75,4434.4,5,0,26,5341,,
0835-DUUIQ,1,Female,55,0,0,0,0,0,Alameda,94501,37.774633,-122.274434,58555,70935.0,0,0,24,None,1,47.31,0,0,None,0,0,0,0,0,0,0,0,0,One Year,0,Bank Withdrawal,21.05,531.55,0.0,0,1135.44,1666.99,5,0,63,2050,,
3750-RNQKR,1,Female,38,0,0,0,0,0,Alameda,94501,37.774633,-122.274434,58555,70935.0,0,0,12,None,1,18.12,0,0,None,0,0,0,0,0,0,0,0,0,Month-to-Month,0,Credit Card,19.45,246.25,0.0,0,217.44,463.69,4,0,33,4788,,
9975-GPKZU,1,Male,62,0,0,1,1,>=3,Alameda,94501,37.774633,-122.274434,58555,70935.0,0,0,46,None,1,7.67,0,0,None,0,0,0,0,0,0,0,0,0,Two Year,0,Credit Card,19.75,856.5,0.0,0,352.82,1209.32,4,0,56,2610,,
9943-VSZUV,1,Male,75,0,1,0,0,0,Alamo,94507,37.855717,-121.994813,15187,163219.0,0,0,67,Offer A,1,39.89,1,1,Fiber Optic,19,0,0,0,0,0,0,0,1,Month-to-Month,1,Mailed Check,75.7,5060.85,0.0,0,2672.63,7733.4800000000005,4,0,30,5823,,
6115-ZTBFQ,1,Female,56,0,0,1,0,0,Alamo,94507,37.855717,-121.994813,15187,163219.0,1,6,72,None,0,0.0,0,1,DSL,4,1,1,1,1,1,1,1,1,Two Year,0,Bank Withdrawal,65.5,4919.7,0.0,0,0.0,4919.7,3,0,25,4119,,
1265-BCFEO,1,Female,30,0,0,1,0,0,Alamo,94507,37.855717,-121.994813,15187,163219.0,1,1,71,Offer A,1,26.58,1,1,Cable,27,0,0,1,1,1,1,1,1,Two Year,1,Bank Withdrawal,80.45,5662.25,0.0,0,1887.1799999999998,7549.43,5,0,75,4518,,
5161-UBZXI,1,Male,38,0,0,1,1,2,Alamo,94507,37.855717,-121.994813,15187,163219.0,1,1,69,None,1,42.9,0,1,Fiber Optic,24,1,1,0,1,1,1,1,1,Two Year,1,Credit Card,106.35,7261.75,0.0,0,2960.1,10221.85,4,0,58,6315,,
9355-NPPFS,1,Female,70,0,1,0,0,0,Fremont,94538,37.505768,-121.962472,56126,87652.0,0,0,26,None,1,19.21,0,1,Fiber Optic,15,0,0,0,0,0,1,1,1,Month-to-Month,1,Bank Withdrawal,78.8,2006.1,0.0,0,499.46000000000004,2505.56,3,0,37,4509,,
9117-SHLZX,1,Male,36,0,0,0,0,0,Fremont,94538,37.505768,-121.962472,56126,87652.0,0,0,1,None,1,10.41,0,1,DSL,17,0,0,0,0,0,0,0,1,Month-to-Month,1,Mailed Check,45.7,45.7,0.0,0,10.41,56.11,3,1,72,3571,Dissatisfaction,Poor expertise of phone support
7593-JNWRU,1,Male,61,0,0,1,1,1,Fremont,94538,37.505768,-121.962472,56126,87652.0,1,5,6,Offer E,1,49.2,0,1,DSL,21,0,0,0,0,0,0,0,1,Month-to-Month,1,Bank Withdrawal,44.6,260.8,0.0,0,295.20000000000005,556.0,2,1,90,4525,Price,Extra data charges
5198-HQAEN,1,Male,50,0,0,1,1,>=3,Fremont,94538,37.505768,-121.962472,56126,87652.0,1,5,35,Offer C,1,1.53,0,1,Fiber Optic,57,0,1,0,1,1,0,0,1,One Year,1,Bank Withdrawal,89.7,3165.6,0.0,0,53.550000000000004,3219.15,4,0,44,2775,,
9971-ZWPBF,1,Male,70,0,1,1,1,1,Orinda,94563,37.873916,-122.20522,17964,166147.0,1,7,34,None,1,11.74,1,1,Fiber Optic,12,0,1,1,1,1,1,1,0,Month-to-Month,1,Bank Withdrawal,108.9,3625.2,0.0,30,399.16,4054.3599999999997,3,0,24,5151,,
6877-TJMBR,1,Male,21,1,0,1,0,0,Orinda,94563,37.873916,-122.20522,17964,166147.0,1,1,1,Offer E,1,37.83,0,1,Fiber Optic,51,0,0,0,1,1,0,0,1,Month-to-Month,1,Bank Withdrawal,84.8,84.8,0.0,0,37.83,122.63,3,1,80,2627,Dissatisfaction,Network reliability
2483-XSSMZ,1,Female,22,1,0,0,0,0,Orinda,94563,37.873916,-122.20522,17964,166147.0,0,0,39,None,1,25.33,0,1,DSL,82,1,0,0,0,0,0,0,0,One Year,1,Bank Withdrawal,47.85,1886.4,0.0,70,987.8699999999999,2944.27,3,0,23,5531,,
4123-DVHPH,1,Male,49,0,0,1,0,0,Orinda,94563,37.873916,-122.20522,17964,166147.0,1,3,9,None,1,22.41,1,1,Fiber Optic,21,1,0,0,0,0,1,1,1,Month-to-Month,1,Bank Withdrawal,88.05,801.3,0.0,0,201.69,1002.99,3,0,30,2715,,
2957-JIRMN,1,Female,69,0,1,0,0,0,Vallejo,94591,38.105733,-122.186338,51665,73870.0,0,0,62,None,1,19.52,1,1,Fiber Optic,3,0,0,0,0,1,0,0,1,One Year,0,Bank Withdrawal,84.45,4959.15,0.0,0,1210.24,6169.389999999999,4,0,60,4166,,
7047-YXDMZ,1,Male,59,0,0,0,0,0,Vallejo,94591,38.105733,-122.186338,51665,73870.0,0,0,21,Offer D,1,34.39,0,0,None,0,0,0,0,0,0,0,0,0,Month-to-Month,0,Credit Card,20.0,417.7,0.0,0,722.19,1139.89,3,0,47,2366,,
4328-VUFWD,1,Female,62,0,0,0,0,0,Vallejo,94591,38.105733,-122.186338,51665,73870.0,0,0,39,None,1,6.77,0,1,DSL,17,0,0,0,1,0,1,1,1,One Year,0,Bank Withdrawal,59.3,2209.15,0.0,0,264.03,2473.1800000000003,4,0,42,5843,,
7504-UWHNB,1,Male,42,0,0,0,0,0,Vallejo,94591,38.105733,-122.186338,51665,73870.0,0,0,25,Offer C,1,40.11,0,1,Fiber Optic,18,0,0,0,0,0,0,0,0,Month-to-Month,0,Bank Withdrawal,69.75,1729.35,0.0,100,1002.75,2832.1,4,0,26,3080,,
5271-DBYSJ,1,Male,80,0,1,0,0,0,Berkeley,94708,37.897743,-122.263124,10737,145610.0,0,0,11,Offer D,1,26.84,0,1,Fiber Optic,15,0,0,0,0,0,1,1,0,Month-to-Month,1,Credit Card,79.15,827.7,0.0,140,295.24,1262.94,5,0,20,3355,,
9462-MJUAW,1,Male,60,0,0,0,0,0,Berkeley,94708,37.897743,-122.263124,10737,145610.0,0,0,4,None,1,30.44,1,1,Cable,10,0,0,0,0,0,0,0,1,Month-to-Month,0,Credit Card,50.4,206.6,0.0,0,121.76,328.36,1,1,92,4399,Competitor,Competitor had better devices
8329-GWVPJ,1,Female,39,0,0,1,1,>=3,Berkeley,94708,37.897743,-122.263124,10737,145610.0,1,8,50,Offer B,1,10.21,0,1,Fiber Optic,23,0,0,0,0,0,0,0,1,Month-to-Month,1,Bank Withdrawal,69.75,3557.7,0.0,0,510.50000000000006,4068.2,5,0,64,4539,,
3969-GYXEL,1,Female,46,0,0,0,0,0,Berkeley,94708,37.897743,-122.263124,10737,145610.0,0,0,11,None,1,36.52,0,1,Fiber Optic,20,1,0,0,0,0,0,0,1,Month-to-Month,0,Bank Withdrawal,76.4,838.7,0.0,0,401.72,1240.42,4,0,41,4033,,
3915-ODIYG,1,Male,72,0,1,0,0,0,Cotati,94931,38.326215,-122.718742,7936,64625.0,0,0,60,None,1,10.2,1,1,DSL,29,1,1,0,0,0,1,1,0,One Year,1,Bank Withdrawal,71.75,4374.55,0.0,10,612.0,4996.55,3,0,71,4964,,
8329-IBCTI,1,Female,50,0,0,0,0,0,Cotati,94931,38.326215,-122.718742,7936,64625.0,0,0,1,Offer E,1,6.08,0,0,None,0,0,0,0,0,0,0,0,0,Month-to-Month,0,Mailed Check,19.65,19.65,0.0,0,6.08,25.729999999999997,3,1,91,5881,Competitor,Competitor made better offer
6996-KNSML,1,Female,26,1,0,0,0,0,Cotati,94931,38.326215,-122.718742,7936,64625.0,0,0,1,None,1,35.25,0,1,Fiber Optic,30,0,0,1,0,0,0,0,1,Month-to-Month,1,Bank Withdrawal,74.9,74.9,0.0,0,35.25,110.15,1,1,73,5919,Competitor,Competitor had better devices
1697-LYYYX,1,Female,21,1,0,1,1,1,Cotati,94931,38.326215,-122.718742,7936,64625.0,1,8,61,None,1,42.11,0,0,None,0,0,0,0,0,0,0,0,0,One Year,0,Credit Card,19.1,1143.8,0.0,0,2568.71,3712.51,4,0,57,4376,,
0282-NVSJS,1,Female,70,0,1,1,1,1,Aromas,95004,36.878364,-121.629781,3373,67188.0,1,1,12,Offer D,0,0.0,0,1,DSL,14,0,0,0,1,0,0,0,1,Month-to-Month,1,Mailed Check,29.3,355.9,0.0,0,0.0,355.9,4,0,75,3353,,
3387-VATUS,1,Male,44,0,0,0,0,0,Aromas,95004,36.878364,-121.629781,3373,67188.0,0,0,5,Offer E,1,40.15,1,1,Fiber Optic,19,0,0,0,0,1,1,1,1,Month-to-Month,1,Bank Withdrawal,94.85,462.8,0.0,0,200.75,663.55,3,1,69,5701,Attitude,Attitude of service provider
4194-WHFCB,1,Female,35,0,0,1,1,>=3,Aromas,95004,36.878364,-121.629781,3373,67188.0,1,2,59,None,1,48.07,1,1,Fiber Optic,53,0,1,0,1,0,1,1,1,Month-to-Month,1,Bank Withdrawal,96.65,5580.8,0.0,0,2836.13,8416.93,3,0,52,5266,,
7691-XVTZH,1,Female,30,0,0,1,0,0,Aromas,95004,36.878364,-121.629781,3373,67188.0,1,5,68,Offer A,1,28.36,1,1,Fiber Optic,82,0,0,1,0,1,0,0,1,Two Year,1,Bank Withdrawal,89.95,5974.3,0.0,0,1928.48,7902.780000000001,4,0,64,5672,,
4884-ZTHVF,1,Female,80,0,1,0,0,0,Santa Cruz,95065,37.031404,-121.981865,8365,86031.0,0,0,8,None,1,39.01,0,1,Fiber Optic,28,0,1,0,0,1,0,0,1,Month-to-Month,1,Bank Withdrawal,87.1,713.6,0.0,0,312.08,1025.68,5,0,65,3950,,
5624-BQSSA,1,Female,19,1,0,0,0,0,Santa Cruz,95065,37.031404,-121.981865,8365,86031.0,0,0,1,None,1,40.48,0,0,None,0,0,0,0,0,0,0,0,0,Month-to-Month,0,Credit Card,20.95,20.95,0.0,0,40.48,61.42999999999999,1,1,70,4285,Price,Long distance charges
8717-VCTXJ,1,Male,32,0,0,0,0,0,Santa Cruz,95065,37.031404,-121.981865,8365,86031.0,0,0,42,None,1,48.41,0,0,None,0,0,0,0,0,0,0,0,0,One Year,1,Credit Card,19.55,839.4,12.16,0,2033.2199999999998,2860.46,3,0,43,5293,,
2824-DXNKN,1,Female,26,1,0,1,1,1,Santa Cruz,95065,37.031404,-121.981865,8365,86031.0,1,8,72,Offer A,1,38.99,1,1,Cable,73,1,0,1,0,1,0,1,1,Two Year,1,Bank Withdrawal,71.45,5025.85,0.0,0,2807.28,7833.130000000001,3,0,30,5656,,
3055-OYMSE,1,Female,75,0,1,0,0,0,Saratoga,95070,37.257772,-122.051824,30589,167386.0,0,0,53,None,1,16.74,0,1,Fiber Optic,15,0,1,0,0,0,0,0,1,Month-to-Month,1,Credit Card,73.8,4003.85,0.0,0,887.2199999999999,4891.07,3,0,45,6469,,
4159-NAAIX,1,Female,24,1,0,0,0,0,Saratoga,95070,37.257772,-122.051824,30589,167386.0,0,0,63,None,1,37.76,1,1,Fiber Optic,48,0,1,0,0,1,1,1,1,Two Year,0,Bank Withdrawal,97.45,6253.0,0.0,0,2378.8799999999997,8631.88,3,0,67,4769,,
2439-QKJUL,1,Male,31,0,0,0,0,0,Saratoga,95070,37.257772,-122.051824,30589,167386.0,0,0,5,None,1,7.83,0,0,None,0,0,0,0,0,0,0,0,0,Month-to-Month,0,Credit Card,20.25,109.8,0.0,0,39.15,148.95,3,0,44,5064,,
0848-ZGQIJ,1,Female,56,0,0,1,0,0,Saratoga,95070,37.257772,-122.051824,30589,167386.0,1,3,16,Offer D,1,10.5,0,1,Fiber Optic,2,0,1,0,0,1,1,1,1,Month-to-Month,1,Bank Withdrawal,94.65,1461.15,0.0,0,168.0,1629.15,5,0,36,3050,,
1468-DEFNC,1,Male,69,0,1,1,1,1,San Jose,95130,37.277592,-121.986477,13481,98990.0,1,9,64,None,1,37.09,1,0,None,0,0,0,0,0,0,0,0,0,Two Year,1,Bank Withdrawal,24.4,1548.65,0.0,0,2373.76,3922.4100000000003,3,0,68,4772,,
2691-NZETQ,1,Male,28,1,0,0,0,0,San Jose,95130,37.277592,-121.986477,13481,98990.0,0,0,9,Offer E,1,49.14,1,1,Fiber Optic,58,0,0,0,0,1,0,0,1,Month-to-Month,1,Bank Withdrawal,85.35,758.6,0.0,0,442.26,1200.8600000000001,2,1,89,2752,Competitor,Competitor offered higher download speeds
9330-DHBFL,1,Female,29,1,0,1,0,0,San Jose,95130,37.277592,-121.986477,13481,98990.0,1,4,23,None,1,11.4,0,1,DSL,58,1,1,1,1,0,0,0,1,One Year,1,Credit Card,66.25,1533.8,23.92,0,262.2,1772.08,4,0,22,2072,,
8630-FJLIB,1,Female,35,0,0,0,0,0,San Jose,95130,37.277592,-121.986477,13481,98990.0,0,0,18,Offer D,1,34.12,0,1,Fiber Optic,20,0,0,0,0,0,0,0,1,Month-to-Month,1,Bank Withdrawal,69.8,1221.65,0.0,0,614.16,1835.81,4,0,68,2421,,
9605-WGJVW,1,Female,69,0,1,0,0,0,Stockton,95204,37.974498,-121.319568,30476,43372.0,0,0,1,None,1,22.34,0,1,Fiber Optic,12,0,0,0,0,0,0,0,1,Month-to-Month,1,Bank Withdrawal,70.2,70.2,0.0,0,22.34,92.54,5,0,47,2422,,
0137-UDEUO,1,Female,24,1,0,0,0,0,Stockton,95204,37.974498,-121.319568,30476,43372.0,0,0,3,Offer E,1,25.75,0,0,None,0,0,0,0,0,0,0,0,0,Month-to-Month,0,Credit Card,19.85,63.75,0.0,0,77.25,141.0,1,1,95,3398,Price,Long distance charges
9553-DLCLU,1,Female,30,0,0,0,0,0,Stockton,95204,37.974498,-121.319568,30476,43372.0,0,0,13,None,1,37.03,1,1,DSL,52,1,1,1,1,1,1,1,1,Two Year,0,Credit Card,88.95,1161.75,0.0,0,481.39,1643.1399999999999,3,0,27,5407,,
9163-GHAYE,1,Female,34,0,0,0,0,0,Stockton,95204,37.974498,-121.319568,30476,43372.0,0,0,15,None,1,31.68,0,1,Cable,23,0,1,0,0,0,0,0,1,Month-to-Month,0,Bank Withdrawal,48.85,736.8,0.0,0,475.2,1212.0,5,0,62,5584,,
4627-MIHJH,1,Female,72,0,1,0,0,0,Stockton,95210,38.033219,-121.297433,40611,38510.0,0,0,69,None,1,23.4,1,1,Fiber Optic,27,1,0,1,1,1,1,1,1,Two Year,0,Credit Card,110.25,7467.55,0.0,0,1614.6,9082.15,3,0,69,4948,,
6023-YEBUP,1,Male,32,0,0,0,0,0,Stockton,95210,38.033219,-121.297433,40611,38510.0,0,0,3,Offer E,1,11.94,1,1,Cable,30,0,0,1,0,1,1,1,0,Month-to-Month,1,Bank Withdrawal,100.95,329.95,0.0,10,35.82,375.77,1,1,81,5351,Competitor,Competitor had better devices
3522-CDKHF,1,Female,21,1,0,1,0,0,Stockton,95210,38.033219,-121.297433,40611,38510.0,1,6,32,Offer C,1,19.3,0,1,Fiber Optic,47,1,0,0,0,0,0,0,1,Month-to-Month,1,Bank Withdrawal,75.5,2324.7,0.0,0,617.6,2942.2999999999997,3,0,76,3131,,
2001-EWBQU,1,Female,23,1,0,0,0,0,Stockton,95210,38.033219,-121.297433,40611,38510.0,0,0,60,None,1,35.47,1,1,Fiber Optic,51,0,1,1,0,1,1,1,0,Two Year,0,Bank Withdrawal,104.7,6333.8,0.0,150,2128.2,8612.0,5,0,75,6186,,
5553-AOINX,1,Female,67,0,1,1,1,1,Copperopolis,95228,37.943954,-120.67108,2633,61250.0,1,6,66,None,1,39.38,1,1,Fiber Optic,30,0,1,1,0,1,1,1,1,One Year,1,Bank Withdrawal,104.9,6891.45,0.0,0,2599.0800000000004,9490.53,4,0,48,4892,,
0621-CXBKL,1,Female,62,0,0,0,0,0,Copperopolis,95228,37.943954,-120.67108,2633,61250.0,0,0,53,Offer B,1,10.32,0,0,None,0,0,0,0,0,0,0,0,0,Two Year,0,Mailed Check,18.7,1005.7,0.0,0,546.96,1552.66,5,0,54,4116,,
6645-MXQJT,1,Male,40,0,0,1,1,1,Copperopolis,95228,37.943954,-120.67108,2633,61250.0,1,>=10,2,Offer E,1,39.35,0,1,Fiber Optic,24,1,0,0,0,1,1,1,1,Month-to-Month,0,Bank Withdrawal,97.1,184.15,0.0,0,78.7,262.85,3,0,43,5745,,
0365-GXEZS,1,Male,55,0,0,1,0,0,Copperopolis,95228,37.943954,-120.67108,2633,61250.0,1,6,18,Offer D,1,31.79,0,1,Fiber Optic,19,0,0,1,1,0,0,0,1,Month-to-Month,0,Bank Withdrawal,78.2,1468.75,0.0,0,572.22,2040.97,5,0,79,2831,,
3258-SANFR,1,Male,69,0,1,0,0,0,Big Oak Flat,95305,37.818589,-120.256995,167,57241.0,0,0,6,Offer E,1,19.74,0,1,DSL,7,0,0,0,0,0,0,0,1,Month-to-Month,0,Credit Card,44.7,276.5,0.0,0,118.44,394.94,3,0,30,4270,,
0125-LZQXK,1,Male,42,0,0,0,0,0,Big Oak Flat,95305,37.818589,-120.256995,167,57241.0,0,0,15,Offer D,1,45.92,0,1,Fiber Optic,12,0,0,1,1,1,1,1,1,Month-to-Month,1,Bank Withdrawal,101.35,1553.95,0.0,0,688.8000000000001,2242.75,2,1,91,3025,Attitude,Attitude of service provider
6711-FLDFB,1,Female,62,0,0,0,0,0,Big Oak Flat,95305,37.818589,-120.256995,167,57241.0,0,0,7,Offer E,1,46.79,1,1,Fiber Optic,25,0,0,0,0,0,0,0,1,Month-to-Month,1,Bank Withdrawal,74.9,541.15,0.0,0,327.53,868.68,1,1,68,5159,Competitor,Competitor had better devices
1699-UOTXU,1,Male,24,1,0,0,0,0,Big Oak Flat,95305,37.818589,-120.256995,167,57241.0,0,0,60,Offer B,1,30.92,0,1,DSL,26,1,1,1,0,0,0,0,1,Two Year,0,Bank Withdrawal,61.4,3638.25,0.0,0,1855.2,5493.45,3,0,40,6209,,
4833-QTJNO,1,Male,66,0,1,1,0,0,Coulterville,95311,37.722127,-120.110174,2271,42614.0,1,>=10,67,None,1,44.9,1,1,Fiber Optic,20,1,1,0,0,0,0,0,1,Month-to-Month,0,Bank Withdrawal,83.85,5588.8,0.0,0,3008.2999999999997,8597.1,3,0,49,5261,,
3164-YAXFY,1,Male,56,0,0,0,0,0,Coulterville,95311,37.722127,-120.110174,2271,42614.0,0,0,57,Offer B,0,0.0,0,1,DSL,30,1,0,1,0,1,1,1,1,Month-to-Month,1,Bank Withdrawal,53.75,3196.0,0.0,0,0.0,3196.0,4,0,58,5594,,
4518-FZBSX,1,Male,57,0,0,1,1,2,Coulterville,95311,37.722127,-120.110174,2271,42614.0,1,4,42,Offer B,1,9.33,0,0,None,0,0,0,0,0,0,0,0,0,One Year,0,Credit Card,20.25,854.9,0.0,0,391.86,1246.76,4,0,64,4439,,
7251-XFOIL,1,Female,60,0,0,0,0,0,Coulterville,95311,37.722127,-120.110174,2271,42614.0,0,0,61,Offer B,1,14.52,1,1,Fiber Optic,27,0,0,1,0,0,1,1,1,Month-to-Month,0,Credit Card,89.2,5500.6,0.0,0,885.72,6386.320000000001,3,0,23,5536,,
